time,user_id,channel_capacity,allocated_bitrate,enforced_bitrate,allocated_resources,max_rate,min_rate,tokens,bucket_capacity,was_throttled
222,6,10612.07,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
222,7,3484.83,8000,8000,35,9600.0,8000,28000000.0,38400000.0,0
223,0,8503.34,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
223,1,5452.57,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
223,2,2059.36,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
223,3,11182.68,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
223,4,5179.48,8000,8000,24,9600.0,8000,23200000.0,38400000.0,0
223,5,2880.6,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
223,6,10881.08,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
223,7,3490.16,8000,8000,35,9600.0,8000,29600000.0,38400000.0,0
224,0,8978.63,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
224,1,5437.41,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
224,2,1953.1,1000,1000,6,1500.0,1000,5000000.0,6000000.0,0
224,3,10804.26,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
224,4,4728.69,8000,8000,26,9600.0,8000,24800000.0,38400000.0,0
224,5,2642.98,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
224,6,10947.86,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
224,7,3617.34,8000,8000,34,9600.0,8000,30400000.0,38400000.0,0
225,0,8583.34,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
225,1,5661.17,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
225,2,1880.64,1000,1000,6,1500.0,1000,5000000.0,6000000.0,0
225,3,10840.95,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
225,4,5131.75,8000,8000,24,9600.0,8000,26400000.0,38400000.0,0
225,5,2777.5,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
225,6,10880.73,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
225,7,3394.54,8000,8000,36,9600.0,8000,30400000.0,38400000.0,0
226,0,8045.38,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
226,1,5481.38,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
226,2,1848.97,1000,1000,6,1500.0,1000,5000000.0,6000000.0,0
226,3,10594.16,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
226,4,5098.94,8000,8000,24,9600.0,8000,28000000.0,38400000.0,0
226,5,2789.03,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
226,6,10824.51,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
226,7,3232.04,8000,8000,38,9600.0,8000,30400000.0,38400000.0,0
227,0,8087.55,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
227,1,5591.87,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
227,2,1685.41,1000,1000,6,1500.0,1000,5000000.0,6000000.0,0
227,3,10946.89,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
227,4,5074.29,8000,8000,24,9600.0,8000,29600000.0,38400000.0,0
227,5,2791.86,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
227,6,11001.56,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
227,7,3290.35,8000,8000,37,9600.0,8000,30400000.0,38400000.0,0
228,0,8325.83,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
228,1,5663.65,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
228,2,1593.55,1000,1000,7,1500.0,1000,5000000.0,6000000.0,0
228,3,11037.27,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
228,4,4788.36,8000,8000,26,9600.0,8000,30400000.0,38400000.0,0
228,5,2808.14,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
228,6,10993.26,8000,8000,8,9600.0,8000,21600000.0,38400000.0,0
228,7,3238.32,4000,4000,19,6000.0,4000,20000000.0,24000000.0,0
229,0,8293.7,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
229,1,5193.18,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
229,2,1511.24,1000,1000,7,1500.0,1000,5000000.0,6000000.0,0
229,3,11060.48,8000,8000,8,9600.0,8000,21600000.0,38400000.0,0
229,4,4828.32,8000,8000,25,9600.0,8000,30400000.0,38400000.0,0
229,5,2653.99,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
229,6,11309.68,8000,8000,8,9600.0,8000,23200000.0,38400000.0,0
229,7,3021.77,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
230,0,8536.06,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
230,1,5299.98,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
230,2,1414.31,1000,1000,8,1500.0,1000,5000000.0,6000000.0,0
230,3,11504.31,8000,8000,7,9600.0,8000,23200000.0,38400000.0,0
230,4,4529.91,8000,8000,27,9600.0,8000,30400000.0,38400000.0,0
230,5,2791.86,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
230,6,11559.83,8000,8000,7,9600.0,8000,24800000.0,38400000.0,0
230,7,2854.12,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
231,0,8884.18,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
231,1,5237.47,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
231,2,1457.61,1000,1000,7,1500.0,1000,5000000.0,6000000.0,0
231,3,11569.39,8000,8000,7,9600.0,8000,24800000.0,38400000.0,0
231,4,4496.33,8000,8000,27,9600.0,8000,30400000.0,38400000.0,0
231,5,2913.48,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
231,6,11758.2,8000,8000,7,9600.0,8000,26400000.0,38400000.0,0
231,7,2416.98,4000,4000,25,6000.0,4000,20000000.0,24000000.0,0
232,0,9210.26,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
232,1,4821.85,2000,2000,5,3000.0,2000,10000000.0,12000000.0,0
232,2,1612.49,2000,2000,19,3000.0,2000,7000000.0,12000000.0,0
232,3,11851.06,8000,8000,7,9600.0,8000,26400000.0,38400000.0,0
232,4,4223.59,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
232,5,2851.86,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
232,6,11481.78,8000,8000,7,9600.0,8000,28000000.0,38400000.0,0
232,7,2363.25,4000,4000,26,6000.0,4000,20000000.0,24000000.0,0
233,0,9133.25,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
233,1,5016.76,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
233,2,1809.04,2000,2000,17,3000.0,2000,8000000.0,12000000.0,0
233,3,12000.0,8000,8000,7,9600.0,8000,28000000.0,38400000.0,0
233,4,4083.05,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
233,5,2820.48,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
233,6,11060.92,8000,8000,8,9600.0,8000,29600000.0,38400000.0,0
233,7,2161.79,4000,4000,28,6000.0,4000,20000000.0,24000000.0,0
234,0,9374.47,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
234,1,5420.66,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
234,2,1623.89,2000,2000,19,3000.0,2000,9000000.0,12000000.0,0
234,3,11851.88,8000,8000,7,9600.0,8000,29600000.0,38400000.0,0
234,4,4076.45,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
234,5,2862.5,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
234,6,10858.52,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
234,7,2267.8,4000,4000,27,6000.0,4000,20000000.0,24000000.0,0
235,0,9256.01,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
235,1,5417.05,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
235,2,1705.83,2000,2000,18,3000.0,2000,10000000.0,12000000.0,0
235,3,11853.49,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
235,4,3967.35,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
235,5,2846.06,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
235,6,10836.42,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
235,7,2175.3,4000,4000,28,6000.0,4000,20000000.0,24000000.0,0
236,0,9191.31,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
236,1,5816.71,4000,4000,7,6000.0,4000,14000000.0,24000000.0,0
236,2,1789.97,2000,2000,17,3000.0,2000,10000000.0,12000000.0,0
236,3,11779.62,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
236,4,4141.59,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
236,5,2795.99,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
236,6,11129.71,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
236,7,2267.71,4000,4000,27,6000.0,4000,20000000.0,24000000.0,0
237,0,9164.48,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
237,1,5928.64,4000,4000,7,6000.0,4000,16000000.0,24000000.0,0
237,2,1554.34,2000,2000,20,3000.0,2000,10000000.0,12000000.0,0
237,3,11497.93,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
237,4,3843.11,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
237,5,2817.43,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
237,6,11562.83,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
237,7,2825.53,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
238,0,9324.0,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
238,1,6000.0,4000,4000,7,6000.0,4000,18000000.0,24000000.0,0
238,2,1284.18,2000,2000,24,3000.0,2000,10000000.0,12000000.0,0
238,3,11362.26,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
238,4,3646.16,4000,4000,17,6000.0,4000,20000000.0,24000000.0,0
238,5,2724.3,4000,4000,23,6000.0,4000,14000000.0,24000000.0,0
238,6,11520.8,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
238,7,2707.51,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
239,0,8829.17,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
239,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
239,2,1123.27,2000,2000,27,3000.0,2000,10000000.0,12000000.0,0
239,3,11422.07,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
239,4,4164.68,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
239,5,2586.39,4000,4000,24,6000.0,4000,16000000.0,24000000.0,0
239,6,10888.23,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
239,7,2636.01,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
240,0,9104.41,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
240,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
240,2,1000.0,2000,2000,30,3000.0,2000,10000000.0,12000000.0,0
240,3,11546.25,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
240,4,4048.36,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
240,5,2570.5,4000,4000,24,6000.0,4000,18000000.0,24000000.0,0
240,6,11549.31,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
240,7,2260.27,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
241,0,9167.85,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
241,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
241,2,1162.87,2000,2000,26,3000.0,2000,10000000.0,12000000.0,0
241,3,11570.74,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
241,4,4125.37,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
241,5,2511.76,4000,4000,24,6000.0,4000,20000000.0,24000000.0,0
241,6,11616.59,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
241,7,2174.47,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
242,0,9323.24,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
242,1,5907.6,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
242,2,1219.43,2000,2000,25,3000.0,2000,10000000.0,12000000.0,0
242,3,11563.43,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
242,4,4406.88,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
242,5,2504.05,4000,4000,24,6000.0,4000,20000000.0,24000000.0,0
242,6,11173.34,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
242,7,2489.95,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
243,0,9096.8,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
243,1,5744.16,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
243,2,1130.08,2000,2000,27,3000.0,2000,10000000.0,12000000.0,0
243,3,11907.04,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
243,4,3872.96,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
243,5,2974.71,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
243,6,11437.35,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
243,7,2545.76,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
244,0,9083.08,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
244,1,5815.54,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
244,2,1208.25,2000,2000,25,3000.0,2000,10000000.0,12000000.0,0
244,3,12000.0,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
244,4,4011.87,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
244,5,2988.15,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
244,6,11388.02,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
244,7,2507.94,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
245,0,9034.35,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
245,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
245,2,1297.29,2000,2000,24,3000.0,2000,10000000.0,12000000.0,0
245,3,11264.9,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
245,4,4175.84,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
245,5,3000.0,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
245,6,11383.34,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
245,7,2410.81,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
246,0,9315.38,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
246,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
246,2,1181.35,2000,2000,26,3000.0,2000,10000000.0,12000000.0,0
246,3,11366.67,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
246,4,3932.93,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
246,5,2793.06,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
246,6,11226.66,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
246,7,2626.41,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
247,0,9553.66,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
247,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
247,2,1290.12,2000,2000,24,3000.0,2000,10000000.0,12000000.0,0
247,3,11495.71,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
247,4,3772.56,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
247,5,2857.85,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
247,6,11426.76,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
247,7,2814.98,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
248,0,9850.89,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
248,1,6000.0,8000,8000,20,9600.0,8000,21600000.0,38400000.0,0
248,2,1342.84,1000,1000,8,1500.0,1000,5000000.0,6000000.0,0
248,3,11763.25,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
248,4,3765.93,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
248,5,2725.56,4000,4000,23,6000.0,4000,20000000.0,24000000.0,0
248,6,11385.99,8000,8000,8,9600.0,8000,21600000.0,38400000.0,0
248,7,2628.76,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
249,0,9682.1,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
249,1,5963.87,8000,8000,21,9600.0,8000,23200000.0,38400000.0,0
249,2,1223.97,1000,1000,9,1500.0,1000,5000000.0,6000000.0,0
249,3,11686.26,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
249,4,3292.52,4000,4000,19,6000.0,4000,20000000.0,24000000.0,0
249,5,2757.56,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
249,6,11386.3,8000,8000,8,9600.0,8000,23200000.0,38400000.0,0
249,7,2424.49,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
250,0,9846.91,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
250,1,6000.0,8000,8000,20,9600.0,8000,24800000.0,38400000.0,0
250,2,1000.0,1000,1000,10,1500.0,1000,5000000.0,6000000.0,0
250,3,11495.58,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
250,4,3100.24,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
250,5,2616.57,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
250,6,11593.67,8000,8000,7,9600.0,8000,24800000.0,38400000.0,0
250,7,2376.03,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
251,0,9780.78,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
251,1,5499.03,8000,8000,22,9600.0,8000,26400000.0,38400000.0,0
251,2,1095.31,1000,1000,10,1500.0,1000,5000000.0,6000000.0,0
251,3,11185.76,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
251,4,3115.22,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
251,5,2658.18,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
251,6,11933.83,8000,8000,7,9600.0,8000,26400000.0,38400000.0,0
251,7,2048.82,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
252,0,9025.9,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
252,1,5545.0,8000,8000,22,9600.0,8000,28000000.0,38400000.0,0
252,2,1365.39,1000,1000,8,1500.0,1000,5000000.0,6000000.0,0
252,3,11495.5,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
252,4,3167.63,4000,4000,19,6000.0,4000,20000000.0,24000000.0,0
252,5,2584.43,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
252,6,12000.0,8000,8000,7,9600.0,8000,28000000.0,38400000.0,0
252,7,2000.0,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
253,0,9144.99,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
253,1,5671.36,8000,8000,22,9600.0,8000,29600000.0,38400000.0,0
253,2,1524.42,1000,1000,7,1500.0,1000,5000000.0,6000000.0,0
253,3,12000.0,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
253,4,3265.74,4000,4000,19,6000.0,4000,20000000.0,24000000.0,0
253,5,2508.09,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
253,6,11993.61,8000,8000,7,9600.0,8000,29600000.0,38400000.0,0
253,7,2000.0,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
254,0,8971.31,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
254,1,5569.04,8000,8000,22,9600.0,8000,30400000.0,38400000.0,0
254,2,1445.81,1000,1000,7,1500.0,1000,5000000.0,6000000.0,0
254,3,12000.0,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
254,4,3060.13,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
254,5,2676.24,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
254,6,11993.66,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
254,7,2000.0,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
255,0,8889.34,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
255,1,5607.84,8000,8000,22,9600.0,8000,30400000.0,38400000.0,0
255,2,1569.57,1000,1000,7,1500.0,1000,5000000.0,6000000.0,0
255,3,11783.22,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
255,4,2895.6,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
255,5,2630.69,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
255,6,11657.19,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
255,7,2000.0,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
256,0,8770.28,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
256,1,5826.44,8000,8000,21,9600.0,8000,30400000.0,38400000.0,0
256,2,1608.96,1000,1000,7,1500.0,1000,5000000.0,6000000.0,0
256,3,11831.61,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
256,4,3108.33,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
256,5,2610.08,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
256,6,11754.81,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
256,7,2000.0,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
257,0,8836.63,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
257,1,5680.75,8000,8000,22,9600.0,8000,30400000.0,38400000.0,0
257,2,1243.13,1000,1000,9,1500.0,1000,5000000.0,6000000.0,0
257,3,11798.05,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
257,4,3464.02,4000,4000,18,6000.0,4000,20000000.0,24000000.0,0
257,5,2749.01,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
257,6,11996.16,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
257,7,2309.03,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
258,0,8858.79,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
258,1,5730.08,8000,8000,21,9600.0,8000,30400000.0,38400000.0,0
258,2,1150.49,1000,1000,9,1500.0,1000,5000000.0,6000000.0,0
258,3,11719.03,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
258,4,3617.96,8000,8000,34,9600.0,8000,21600000.0,38400000.0,0
258,5,2929.59,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
258,6,11961.29,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
258,7,2196.49,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
259,0,8858.92,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
259,1,5880.38,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
259,2,1000.0,1000,1000,10,1500.0,1000,5000000.0,6000000.0,0
259,3,11144.98,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
259,4,3480.32,8000,8000,35,9600.0,8000,23200000.0,38400000.0,0
259,5,2746.49,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
259,6,11834.26,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
259,7,2159.54,2000,2000,10,3000.0,2000,7000000.0,12000000.0,0
260,0,8745.61,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
260,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
260,2,1049.01,1000,1000,10,1500.0,1000,5000000.0,6000000.0,0
260,3,11220.1,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
260,4,3635.88,8000,8000,34,9600.0,8000,24800000.0,38400000.0,0
260,5,2575.66,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
260,6,12000.0,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
260,7,2140.6,2000,2000,10,3000.0,2000,8000000.0,12000000.0,0
261,0,8913.23,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
261,1,5732.04,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
261,2,1000.0,1000,1000,10,1500.0,1000,5000000.0,6000000.0,0
261,3,11424.57,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
261,4,3729.98,8000,8000,33,9600.0,8000,26400000.0,38400000.0,0
261,5,2440.35,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
261,6,11782.58,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
261,7,2421.96,2000,2000,9,3000.0,2000,9000000.0,12000000.0,0
262,0,8615.88,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
262,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
262,2,1000.0,1000,1000,10,1500.0,1000,5000000.0,6000000.0,0
262,3,11584.17,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
262,4,3647.82,8000,8000,33,9600.0,8000,28000000.0,38400000.0,0
262,5,2530.83,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
262,6,11646.56,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
262,7,2381.26,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
263,0,8626.11,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
263,1,5749.45,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
263,2,1111.12,1000,1000,9,1500.0,1000,5000000.0,6000000.0,0
263,3,11455.87,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
263,4,3590.67,8000,8000,34,9600.0,8000,29600000.0,38400000.0,0
263,5,2381.68,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
263,6,11005.97,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
263,7,2333.5,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
264,0,9229.26,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
264,1,5945.6,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
264,2,1108.23,1000,1000,10,1500.0,1000,5000000.0,6000000.0,0
264,3,11390.14,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
264,4,3596.29,8000,8000,34,9600.0,8000,30400000.0,38400000.0,0
264,5,2463.75,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
264,6,10710.77,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
264,7,2612.08,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
265,0,9408.11,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
265,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
265,2,1174.01,1000,1000,9,1500.0,1000,5000000.0,6000000.0,0
265,3,11395.05,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
265,4,3764.51,8000,8000,32,9600.0,8000,30400000.0,38400000.0,0
265,5,2552.52,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
265,6,10622.26,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
265,7,2468.68,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
266,0,9433.57,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
266,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
266,2,1000.0,1000,1000,10,1500.0,1000,5000000.0,6000000.0,0
266,3,11028.17,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
266,4,3805.7,8000,8000,32,9600.0,8000,30400000.0,38400000.0,0
266,5,2560.15,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
266,6,10665.59,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
266,7,2529.67,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
267,0,9377.77,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
267,1,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
267,2,1000.0,1000,1000,10,1500.0,1000,5000000.0,6000000.0,0
